Attrition,Age,TravelProfile,HomeToWork,Gender,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Department_Marketing,Department_Sales,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Other,EducationField_Statistics,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
0.0,41.0,1,3.0,0,58.0,3.0,4.0,4.0,0.0,1.0,0.0,24.0,22.0,0.0,4.0,0,30799.5,False,True,False,False,False,False,True,False,False,False,False
0.0,32.0,1,8.0,0,67.0,3.0,2.0,2.0,1.0,4.0,0.0,17.0,7.0,0.0,3.0,2,24204.0,False,True,False,False,True,False,False,False,True,False,False
1.0,30.0,1,10.0,0,59.0,3.0,2.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0,16081.0,False,False,False,False,False,False,False,True,False,False,False
0.0,45.0,1,4.0,0,80.0,1.5,2.0,5.0,0.0,3.0,0.0,21.0,9.0,3.0,3.0,1,21033.0,False,False,False,False,False,False,True,False,True,False,False
1.0,49.0,2,10.0,1,67.0,3.0,2.0,3.0,1.0,3.0,1.0,17.0,20.0,6.0,8.0,1,18655.0,False,True,False,False,False,False,False,True,False,False,False
0.0,31.0,1,11.0,1,56.0,3.0,1.0,1.0,1.0,2.0,1.0,16.0,8.0,1.0,4.0,1,21583.0,False,True,False,False,False,False,False,False,True,False,False
0.0,39.0,1,5.0,0,64.0,3.0,4.0,3.0,0.0,7.0,1.0,19.0,7.0,1.0,3.0,1,19057.0,False,False,False,False,False,False,False,True,False,False,False
0.0,39.0,1,4.0,0,61.0,4.0,1.0,5.0,0.0,5.0,0.0,20.0,21.0,1.0,3.0,0,18858.0,False,True,False,False,False,False,True,True,False,False,False
0.0,20.0,1,9.0,0,54.0,3.0,5.0,5.0,1.0,1.0,0.0,16.0,2.0,0.0,2.0,0,17728.0,False,True,False,False,False,False,True,True,False,False,False
1.0,28.0,1,3.0,0,54.0,5.0,2.0,1.0,0.0,5.0,1.0,18.0,5.0,2.0,2.0,1,18464.0,False,False,False,False,False,False,False,True,False,False,False
0.0,56.0,1,5.0,0,70.0,4.0,4.0,1.0,0.0,9.0,0.0,26.0,20.0,1.0,5.0,1,18662.0,False,False,True,False,False,False,False,True,False,False,False
1.0,36.0,2,1.0,1,59.0,5.0,1.0,5.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0,17325.0,False,True,True,False,False,False,False,True,False,False,False
0.0,49.0,1,1.0,1,36.0,3.0,1.0,5.0,0.0,2.0,0.0,21.0,7.0,0.0,2.0,1,18580.0,False,False,True,False,False,False,False,True,False,False,False
0.0,29.0,0,19.0,0,51.0,3.0,5.0,3.0,0.0,2.0,0.0,20.0,6.0,2.0,5.0,0,18144.0,False,False,False,False,False,False,False,True,False,False,False
0.0,34.0,1,2.0,0,32.0,3.0,3.0,1.0,0.0,1.0,0.0,26.0,14.0,2.0,1.0,0,24888.0,False,True,False,False,True,False,False,False,False,True,False
1.0,40.0,2,5.0,0,56.0,3.0,2.0,1.0,0.0,8.0,0.0,17.0,22.0,6.0,6.0,1,28169.0,False,False,False,False,False,False,True,False,False,False,False
1.0,28.0,0,25.0,0,72.0,4.0,4.0,5.0,0.0,1.0,0.0,17.0,10.0,1.0,9.0,0,23722.0,False,False,True,False,False,False,False,False,False,True,False
1.0,29.0,2,25.0,0,59.0,4.0,4.0,1.0,0.0,1.0,1.0,29.0,1.0,1.0,0.0,0,17439.0,False,False,False,False,False,False,True,True,False,False,False
0.0,40.0,1,5.0,0,67.0,4.0,4.0,2.0,1.0,7.0,0.0,16.0,15.0,2.0,11.0,2,25855.0,False,True,False,False,True,False,False,False,False,True,False
1.0,37.0,1,1.0,0,46.0,4.0,4.0,3.0,1.0,5.0,0.0,16.0,17.0,6.0,3.0,1,25609.0,False,True,False,False,False,False,True,False,False,True,False
0.0,52.0,2,26.0,1,51.0,4.0,1.0,1.0,0.0,3.0,0.0,27.0,28.5,0.0,0.0,1,28826.0,False,False,False,False,False,False,False,False,False,False,False
0.0,31.0,1,20.0,1,67.0,3.0,1.0,5.0,0.0,2.0,1.0,29.0,10.0,1.0,9.0,2,27916.0,False,False,False,False,False,False,False,False,False,True,False
0.0,43.0,1,3.0,1,45.0,4.0,2.0,2.0,0.0,10.0,1.0,19.0,9.0,1.0,3.0,2,22062.0,False,False,False,False,False,False,True,False,True,False,False
0.0,35.0,1,5.0,0,64.0,4.0,5.0,3.0,0.0,4.0,0.0,18.0,15.0,6.0,3.0,1,18768.0,False,False,False,False,False,False,True,True,False,False,False
1.0,38.0,1,13.0,0,60.0,3.0,3.0,5.0,1.0,2.0,0.0,21.0,11.0,1.0,9.0,0,20213.0,False,False,False,False,False,False,False,False,True,False,False
0.0,35.0,2,25.0,0,58.0,4.0,5.0,1.0,1.0,2.0,1.0,21.0,17.0,6.0,12.0,1,21747.0,False,False,False,False,False,True,False,False,True,False,False
0.0,40.0,1,15.0,1,54.0,3.0,3.0,5.0,1.0,1.0,0.0,20.0,5.0,1.0,2.0,1,19639.0,False,True,False,False,False,False,True,False,True,False,False
0.0,41.0,1,9.0,1,54.0,3.0,3.0,4.0,0.0,5.0,0.0,26.0,14.0,1.0,4.0,1,19393.0,False,True,False,False,True,False,False,False,True,False,False
0.0,24.0,1,25.0,0,49.0,3.0,5.0,4.0,0.0,8.0,0.0,27.0,6.0,1.0,2.0,0,18597.0,False,False,False,False,False,False,False,True,False,False,False
0.0,26.0,1,24.0,1,60.0,3.0,4.0,2.0,1.0,1.0,0.0,27.0,3.0,0.0,2.0,1,17886.0,False,False,False,False,False,False,True,True,False,False,False
0.0,47.0,0,1.0,1,68.0,3.0,4.0,4.0,0.0,0.0,0.0,23.0,14.0,5.0,12.0,1,26957.0,False,False,False,False,False,False,False,False,False,True,False
0.0,25.0,1,3.0,0,57.0,3.0,5.0,3.0,1.0,6.0,1.0,24.0,7.0,0.0,3.0,1,18977.0,False,False,False,False,False,True,False,True,False,False,False
0.0,58.5,1,12.0,1,77.0,4.0,5.0,4.0,0.0,5.0,1.0,26.0,10.0,1.0,1.0,1,19346.0,False,False,False,False,False,False,False,True,False,False,False
0.0,30.0,2,1.0,1,58.0,3.0,3.0,1.0,0.0,1.0,0.0,28.0,12.0,3.0,3.0,0,19011.0,False,False,False,False,False,False,False,False,True,False,False
0.0,36.0,1,3.0,0,61.0,4.0,4.0,3.0,0.0,1.0,0.0,18.0,10.0,6.0,0.0,1,20160.0,False,True,False,False,False,False,False,False,False,True,False
0.0,25.0,1,4.0,0,68.0,3.0,5.0,5.0,0.0,1.0,1.0,23.0,5.0,0.0,3.0,2,19194.0,False,True,False,False,False,True,False,False,True,False,False
0.0,22.0,0,27.0,1,55.0,4.0,3.0,3.0,0.0,1.0,1.0,19.0,4.0,1.0,3.0,1,17814.0,False,False,False,False,False,True,False,True,False,False,False
1.0,39.0,1,4.0,1,41.0,3.0,5.0,3.0,1.0,4.0,1.0,23.0,12.0,0.0,0.0,1,20238.0,False,True,False,False,False,False,False,False,True,False,False
1.0,55.0,1,14.0,0,55.0,1.5,4.0,3.0,0.0,6.0,1.0,22.0,24.0,3.0,8.0,0,28695.0,False,True,False,False,True,False,False,False,False,False,False
0.0,37.0,0,26.0,1,72.0,3.0,4.0,3.0,1.0,3.0,1.0,20.0,15.0,6.0,7.0,2,19449.0,False,False,False,False,False,False,False,False,True,False,False
0.0,46.0,1,8.0,0,75.0,3.0,3.0,3.0,1.0,6.0,0.0,18.0,13.0,0.0,7.0,1,25845.0,False,False,False,False,False,False,False,False,False,True,False
0.0,44.0,1,1.0,0,59.0,3.0,1.0,1.0,1.0,6.0,1.0,17.0,6.0,1.0,2.0,0,17436.0,False,False,False,False,False,False,False,True,False,False,False
0.0,28.0,1,27.0,0,48.0,4.0,4.0,5.0,0.0,1.0,0.0,16.0,5.0,0.0,4.0,2,19724.0,False,True,False,False,False,False,True,False,True,False,False
1.0,50.0,2,1.0,0,51.0,3.0,2.0,3.0,1.0,3.0,1.0,19.0,5.0,0.0,0.0,0,19728.0,False,True,False,False,False,True,False,False,True,False,False
0.0,47.0,1,7.0,1,35.0,4.0,5.0,4.0,0.0,3.0,0.0,20.0,27.0,1.0,9.0,2,30799.5,False,True,False,False,True,False,False,False,False,False,True
0.0,50.0,1,10.0,0,59.0,3.0,2.0,1.0,0.0,4.0,0.0,23.0,8.0,0.0,0.0,1,17380.0,False,False,False,False,False,False,True,True,False,False,False
0.0,26.0,1,30.0,0,45.0,3.0,4.0,3.0,1.0,5.0,0.0,17.0,8.0,0.0,0.0,1,19306.0,False,True,False,False,False,False,False,False,True,False,False
0.0,38.0,2,1.0,0,58.0,3.0,1.0,4.0,0.0,0.0,1.0,16.0,7.0,1.0,2.0,1,17991.0,True,False,False,False,False,True,False,True,False,False,False
0.0,31.0,1,9.0,0,42.0,4.0,4.0,4.0,1.0,0.0,1.0,21.0,3.0,2.0,2.0,0,17657.0,False,False,False,False,False,False,True,True,False,False,False
1.0,36.0,0,10.0,0,59.0,4.0,2.0,5.0,0.0,0.0,1.0,27.0,4.0,1.0,2.0,0,20160.0,False,False,False,False,False,False,False,True,False,False,False
0.0,57.0,1,10.0,0,51.0,5.0,5.0,1.0,0.0,5.0,0.0,20.0,28.5,1.0,3.0,0,23260.0,False,False,False,False,False,False,True,False,False,True,False
0.0,33.0,1,6.0,1,65.0,3.0,3.0,5.0,1.0,2.0,0.0,20.0,9.0,6.0,4.0,1,22725.0,False,False,False,False,False,False,False,False,True,False,False
0.0,32.0,1,1.0,0,66.0,3.0,5.0,4.0,1.0,1.0,0.0,22.0,9.0,0.0,9.0,2,21220.0,False,False,False,False,False,False,True,False,True,False,False
0.0,41.0,1,5.0,1,81.0,3.0,3.0,3.0,0.0,1.0,0.0,20.0,22.0,2.0,13.0,1,30799.5,False,True,False,False,False,False,True,False,False,False,True
0.0,37.0,1,12.0,1,64.0,3.0,2.0,3.0,0.0,4.0,0.0,23.0,8.0,0.0,2.0,0,18629.0,False,False,False,False,False,False,False,True,False,False,False
0.0,40.0,1,3.0,1,46.0,3.0,4.0,4.0,0.0,7.0,0.0,17.0,8.0,1.0,3.0,1,20715.0,False,True,False,False,True,False,False,False,True,False,False
0.0,45.0,1,30.0,0,34.0,3.0,3.0,5.0,0.0,4.0,0.0,19.0,25.0,6.0,14.5,1,30799.5,False,False,False,False,False,False,True,False,False,False,False
1.0,18.0,2,4.0,1,70.0,3.0,2.0,1.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0,16569.0,False,False,False,False,False,False,False,True,False,False,False
0.0,44.0,1,9.0,1,53.0,4.0,3.0,3.0,0.0,8.0,0.0,19.0,22.0,6.0,14.5,1,30799.5,False,False,False,False,False,False,False,False,False,False,True
0.0,32.0,1,4.0,1,39.0,3.0,1.0,2.0,1.0,3.0,0.0,20.0,10.0,6.0,7.0,0,26159.0,False,False,False,False,False,False,True,False,False,True,False
1.0,51.0,2,9.0,0,53.0,5.0,2.0,1.0,0.0,2.0,0.0,20.0,18.0,0.0,3.0,0,25650.0,False,False,False,False,False,False,True,False,False,True,False
0.0,31.0,1,3.0,0,54.0,3.0,1.0,3.0,1.0,0.0,0.0,24.0,3.0,1.0,2.0,1,18067.0,False,True,False,False,False,False,True,True,False,False,False
0.0,36.0,1,11.0,1,59.0,3.0,2.0,3.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,2,17220.0,False,True,False,False,False,False,True,True,False,False,False
0.0,28.0,0,9.0,0,52.0,3.0,5.0,1.0,1.0,2.0,0.0,17.0,1.0,1.0,1.0,1,17706.0,False,False,False,False,False,False,False,True,False,False,False
0.0,41.0,0,8.0,1,55.0,5.0,5.0,3.0,0.0,1.0,0.0,27.0,21.0,5.0,10.0,1,30799.5,False,False,False,False,False,False,True,False,False,False,True
0.0,21.0,1,23.0,0,49.0,3.0,5.0,3.0,0.0,1.0,0.0,16.0,3.0,1.0,2.0,0,18447.0,False,True,True,False,False,False,False,True,False,False,False
0.0,30.0,1,9.0,1,73.0,1.5,4.0,5.0,0.0,0.0,1.0,17.0,9.0,1.0,7.0,2,26416.0,False,False,False,False,False,False,True,False,False,True,False
1.0,45.0,1,18.0,1,75.0,3.0,4.0,2.0,0.0,2.0,0.0,17.0,11.0,1.0,6.0,2,23978.0,False,False,False,False,False,False,False,False,False,True,False
0.0,31.0,1,18.0,0,66.0,4.0,2.0,5.0,0.0,3.0,0.0,20.0,13.0,2.0,8.0,1,23140.0,False,True,False,False,True,False,False,False,False,True,False
0.0,39.0,0,10.0,0,57.0,3.0,5.0,1.0,0.0,2.0,0.0,18.0,21.0,1.0,3.0,0,30799.5,False,False,False,False,False,False,True,False,False,False,True
1.0,35.0,1,11.0,0,55.0,4.0,4.0,5.0,0.0,9.0,0.0,22.0,15.0,6.0,0.0,1,25306.0,False,True,False,False,False,False,False,False,False,True,False
0.0,41.0,0,30.0,0,60.0,5.0,5.0,5.0,1.0,4.0,0.0,21.0,21.0,1.0,2.0,1,26932.0,False,True,False,False,False,True,False,False,False,True,False
1.0,57.0,1,10.0,0,74.0,3.0,3.0,3.0,0.0,9.0,0.0,17.0,15.0,6.0,9.0,1,18339.0,False,False,True,False,False,False,False,True,False,False,False
1.0,58.0,1,24.0,1,64.0,3.0,2.0,2.0,1.0,1.0,0.0,17.0,28.5,6.0,6.0,2,25312.0,False,False,False,False,False,False,False,False,False,True,False
1.0,25.0,1,6.0,0,46.0,4.0,2.0,3.0,0.0,1.0,1.0,16.0,6.0,1.0,3.0,0,20744.0,False,True,False,False,True,False,False,False,True,False,False
0.0,28.0,1,6.0,0,68.0,3.0,2.0,1.0,0.0,1.0,0.0,19.0,4.0,0.0,2.0,0,20160.0,False,True,False,False,False,False,False,False,True,False,False
1.0,26.0,1,9.0,0,38.0,4.0,5.0,5.0,1.0,6.0,0.0,22.0,6.0,1.0,2.0,0,20326.0,False,True,True,False,False,False,False,False,True,False,False
0.0,36.0,1,25.0,1,73.0,1.5,3.0,4.0,0.0,8.0,0.0,24.0,11.0,6.0,3.0,1,27996.0,False,False,False,False,False,False,True,False,False,True,False
0.0,53.0,1,6.0,0,33.0,4.0,4.0,5.0,1.0,2.0,0.0,17.0,28.5,2.0,14.5,1,30799.5,False,True,False,False,True,False,False,False,False,False,False
0.0,26.0,2,12.0,0,60.0,3.0,3.0,5.0,0.0,1.0,1.0,18.0,5.0,3.0,3.0,1,19741.0,False,False,False,False,False,False,False,False,True,False,False
0.0,37.0,1,3.0,0,75.0,3.0,5.0,3.0,0.0,4.0,1.0,16.0,17.0,1.0,0.0,2,24602.0,False,True,False,False,True,False,False,False,True,False,False
0.0,30.0,1,3.0,1,43.0,5.0,1.0,1.0,0.0,2.0,0.0,25.0,9.0,0.0,2.0,0,21091.0,False,False,False,False,False,False,True,False,True,False,False
0.0,39.0,1,30.0,0,56.0,3.0,3.0,2.0,1.0,4.0,0.0,24.0,10.0,2.0,8.0,2,22261.0,False,False,True,False,False,False,False,False,True,False,False
0.0,48.0,1,7.0,0,67.0,4.0,3.0,3.0,1.0,2.0,0.0,18.0,19.0,2.0,2.0,0,19240.0,False,False,False,False,False,False,True,False,True,False,False
1.0,47.0,0,30.0,0,58.0,3.0,5.0,4.0,0.0,1.0,1.0,17.0,10.0,6.0,9.0,1,26849.0,False,False,False,False,False,False,True,False,False,True,False
0.0,35.0,0,13.0,0,59.0,3.0,2.0,3.0,0.0,2.0,1.0,20.0,16.0,1.0,8.0,1,20001.0,False,True,False,False,False,False,True,False,True,False,False
0.0,27.0,1,28.0,1,63.0,3.0,1.0,3.0,1.0,2.0,0.0,29.0,9.0,6.0,3.0,1,18942.0,True,False,False,False,False,False,True,True,False,False,False
1.0,33.0,1,16.0,0,56.0,3.0,5.0,3.0,1.0,7.0,1.0,17.0,15.0,6.0,7.0,1,28610.0,False,False,False,False,False,False,False,False,False,True,False
0.0,32.0,1,5.0,0,56.0,3.0,4.0,3.0,0.0,1.0,0.0,25.0,4.0,2.0,3.0,1,19067.0,False,True,False,False,False,False,True,True,False,False,False
1.0,32.0,0,12.0,0,48.0,4.0,4.0,5.0,1.0,1.0,1.0,28.0,5.0,2.0,3.0,0,18321.0,False,False,False,False,False,False,False,True,False,False,False
0.0,36.0,1,26.0,0,63.0,5.0,2.0,3.0,1.0,1.0,0.0,22.0,7.0,1.0,4.0,1,18705.0,False,False,False,False,False,False,False,True,False,False,False
0.0,39.0,1,20.0,0,41.0,3.0,1.0,1.0,1.0,8.0,0.0,19.0,7.0,2.0,3.0,1,18902.0,False,False,False,False,False,True,False,False,True,False,False
1.0,56.0,1,5.0,0,39.0,3.0,1.0,2.0,1.0,5.0,0.0,22.0,9.0,6.0,4.0,0,21160.0,False,True,False,False,False,False,False,False,True,False,False
0.0,39.0,1,30.0,0,56.0,3.0,5.0,1.0,0.0,4.0,0.0,24.0,10.0,2.0,8.0,1,22261.0,False,False,True,False,False,False,False,False,True,False,False
1.0,27.0,1,11.0,0,40.0,4.0,4.0,5.0,0.0,7.0,0.0,23.0,9.0,2.0,3.0,0,21326.0,False,True,True,False,False,False,False,False,True,False,False
0.0,39.0,1,16.0,0,77.0,3.0,2.0,5.0,1.0,0.0,0.0,17.0,21.0,6.0,10.0,0,28341.0,False,True,False,False,True,False,False,False,False,False,False
0.0,38.0,1,8.0,1,46.0,4.0,1.0,1.0,1.0,0.0,0.0,25.0,8.0,0.0,3.0,0,19028.0,False,True,False,False,True,False,False,False,True,False,False
0.0,26.0,1,24.0,1,60.0,3.0,1.0,1.0,0.0,1.0,0.0,27.0,3.0,0.0,2.0,1,17886.0,False,False,False,False,False,False,True,True,False,False,False
0.0,50.0,2,11.0,0,63.0,4.0,5.0,4.0,0.0,2.0,0.0,29.0,9.0,2.0,8.0,1,21130.0,False,False,False,False,False,False,True,False,True,False,False
0.0,25.0,1,3.0,0,65.0,1.5,3.0,5.0,1.0,7.0,0.0,18.0,6.0,0.0,1.0,0,18424.0,False,False,False,False,False,False,False,True,False,False,False
0.0,27.0,1,10.0,0,44.0,3.0,1.0,1.0,0.0,1.0,0.0,19.0,7.0,0.0,7.0,0,19105.0,False,True,False,False,True,False,False,False,True,False,False
0.0,31.0,1,4.0,0,65.0,3.0,3.0,4.0,1.0,1.0,1.0,27.0,13.0,6.0,8.0,1,19579.0,False,False,False,False,False,False,False,True,False,False,False
0.0,34.0,1,6.0,0,57.0,4.0,4.0,1.0,0.0,1.0,0.0,19.0,15.0,4.0,3.0,1,18986.0,False,False,False,False,False,False,False,False,True,False,False
1.0,31.0,1,14.0,0,46.0,3.0,3.0,5.0,1.0,2.0,0.0,22.0,9.0,1.0,2.0,1,19233.0,False,True,False,False,False,False,False,False,True,False,False
0.0,33.0,1,8.0,0,58.0,4.0,1.0,1.0,1.0,9.0,0.0,30.0,9.0,1.0,1.0,0,25679.0,False,False,False,False,False,False,True,False,True,False,False
1.0,32.0,1,19.0,0,72.0,3.0,4.0,3.0,1.0,3.0,0.0,19.0,11.0,1.0,1.0,1,24161.0,False,True,False,False,True,False,False,False,False,True,False
0.0,36.0,1,3.0,0,66.0,3.0,4.0,4.0,0.0,2.0,0.0,20.0,11.0,1.0,7.0,2,23295.0,False,True,False,False,True,False,False,False,False,True,False
0.0,32.0,1,3.0,1,59.0,3.0,1.0,4.0,0.0,1.0,0.0,18.0,8.0,0.0,7.0,2,17370.0,False,False,False,False,False,False,False,True,False,False,False
1.0,53.0,1,11.0,0,57.0,4.0,2.0,4.0,0.0,3.0,0.0,21.0,12.0,6.0,8.0,1,20941.0,False,False,False,False,False,False,False,False,True,False,False
0.0,49.0,1,30.0,1,63.0,3.0,1.0,3.0,1.0,4.0,0.0,27.0,16.0,1.0,1.0,2,28504.0,False,True,False,False,False,False,False,False,False,True,False
0.0,36.0,1,4.0,1,64.0,4.0,1.0,1.0,0.0,0.0,0.0,24.0,10.0,3.0,4.0,1,22644.0,False,True,False,False,False,False,False,False,False,True,False
1.0,36.0,2,9.0,1,66.0,4.0,2.0,1.0,0.0,6.0,0.0,16.0,6.0,1.0,2.0,1,17180.0,True,False,False,True,False,False,False,True,False,False,False
0.0,34.0,1,9.0,0,63.0,3.0,4.0,2.0,0.0,0.0,0.0,16.0,3.0,1.0,2.0,1,17661.0,False,False,False,False,False,False,False,True,False,False,False
0.0,36.0,1,6.0,1,52.0,4.0,2.0,5.0,0.0,9.0,1.0,19.0,6.0,0.0,0.0,1,18419.0,False,False,False,False,False,False,True,True,False,False,False
1.0,33.0,1,6.0,1,34.0,3.0,1.0,3.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0,17851.0,False,True,False,False,True,False,False,True,False,False,False
1.0,26.0,2,9.0,1,58.0,3.0,5.0,3.0,1.0,0.0,1.0,16.0,8.0,1.0,0.0,1,17741.0,True,False,False,False,False,False,True,True,False,False,False
1.0,29.0,1,28.0,1,35.0,3.0,3.0,1.0,1.0,1.0,0.0,27.0,10.0,1.0,9.0,1,22639.0,False,True,False,False,True,False,False,False,False,True,False
0.0,51.0,1,22.0,0,71.0,3.0,3.0,2.0,0.0,0.0,1.0,27.0,11.0,1.0,0.0,0,20441.0,False,True,False,False,True,False,False,False,True,False,False
0.0,35.0,1,1.0,0,64.0,3.0,3.0,4.0,1.0,1.0,0.0,18.0,10.0,0.0,6.0,1,22295.0,False,True,False,False,True,False,False,False,False,True,False
0.0,43.0,2,30.0,1,64.0,3.0,5.0,3.0,1.0,3.0,0.0,17.0,20.0,1.0,3.0,1,20556.0,False,False,False,False,False,False,True,False,True,False,False
0.0,35.0,1,11.0,1,65.0,3.0,3.0,5.0,1.0,6.0,0.0,23.0,7.0,2.0,3.0,2,22500.0,False,True,False,False,False,False,True,False,True,False,False
1.0,25.0,1,4.0,0,61.0,3.0,5.0,5.0,1.0,5.0,0.0,18.0,6.0,0.0,3.0,1,19031.0,False,False,False,False,False,False,False,True,False,False,False
0.0,45.0,0,27.0,0,52.0,4.0,2.0,5.0,0.0,1.0,0.0,20.0,10.0,4.0,5.0,1,19385.0,False,True,False,False,True,False,False,False,True,False,False
1.0,36.0,1,23.0,1,48.0,3.0,2.0,3.0,1.0,4.0,1.0,16.0,7.0,0.0,1.0,2,17132.0,False,False,False,False,False,False,True,True,False,False,False
0.0,32.0,2,6.0,0,48.0,3.0,1.0,4.0,0.0,1.0,0.0,19.0,10.0,5.0,3.0,1,21524.0,False,True,False,False,False,False,True,False,True,False,False
1.0,58.0,1,3.0,0,59.0,3.0,1.0,3.0,0.0,4.0,0.0,29.0,7.0,0.0,0.0,0,17479.0,False,False,True,False,False,False,False,True,False,False,False
0.0,33.0,2,11.0,0,46.0,4.0,3.0,2.0,0.0,3.0,0.0,19.0,9.0,0.0,1.0,0,19682.0,False,True,False,False,True,False,False,False,True,False,False
0.0,35.0,2,19.0,1,82.0,4.0,1.0,1.0,1.0,2.0,0.0,22.0,7.0,2.0,4.0,0,18553.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,12.0,0,50.0,3.0,1.0,3.0,1.0,2.0,0.0,25.0,9.0,1.0,9.0,0,21098.0,False,False,False,False,False,False,False,False,True,False,False
1.0,31.0,2,9.0,1,60.0,4.0,4.0,1.0,1.0,7.0,0.0,19.0,3.0,0.0,0.0,0,17785.0,False,True,False,False,False,False,True,True,False,False,False
0.0,35.0,1,12.0,0,58.0,3.0,5.0,2.0,1.0,1.0,0.0,17.0,11.0,2.0,7.0,1,24500.0,False,False,False,False,False,False,True,False,False,True,False
1.0,26.0,2,6.0,1,59.0,4.0,4.0,3.0,1.0,1.0,1.0,19.0,8.0,1.0,7.0,2,17366.0,False,False,False,False,False,False,False,True,False,False,False
1.0,33.0,1,15.0,0,59.0,3.0,5.0,2.0,0.0,5.0,1.0,18.0,8.0,0.0,4.0,2,17436.0,False,False,False,False,False,False,False,True,False,False,False
1.0,32.0,1,2.0,0,34.0,5.0,4.0,4.0,0.0,6.0,0.0,20.0,10.0,0.0,0.0,0,21735.0,False,True,False,False,False,False,True,False,True,False,False
1.0,56.0,1,5.0,0,39.0,3.0,4.0,1.0,0.0,5.0,0.0,22.0,9.0,6.0,4.0,0,21160.0,False,True,False,False,False,False,False,False,True,False,False
0.0,41.0,1,1.0,0,59.0,4.0,1.0,3.0,0.0,1.0,0.0,17.0,22.0,2.0,10.0,1,30799.5,True,False,False,True,False,False,False,False,False,False,True
1.0,30.0,2,27.0,1,52.0,4.0,3.0,5.0,0.0,5.0,0.0,20.0,9.0,0.0,1.0,0,21696.0,False,True,False,False,True,False,False,False,True,False,False
0.0,36.0,2,3.0,0,64.0,4.0,2.0,1.0,1.0,1.0,0.0,26.0,10.0,0.0,3.0,0,18886.0,True,False,False,True,False,False,False,False,True,False,False
0.0,22.0,0,17.0,0,66.0,2.0,3.0,2.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,1,17935.0,False,False,False,False,False,False,False,True,False,False,False
1.0,19.0,1,6.0,0,59.0,3.0,2.0,3.0,1.0,2.0,0.0,19.0,1.0,1.0,1.0,0,17420.0,False,False,False,False,False,False,True,True,False,False,False
0.0,26.0,1,24.0,1,47.0,4.0,2.0,1.0,0.0,7.0,1.0,24.0,5.0,0.0,0.0,1,19157.0,False,True,False,False,True,False,False,False,True,False,False
0.0,34.0,1,13.0,0,54.0,1.5,5.0,3.0,1.0,1.0,1.0,20.0,11.0,1.0,9.0,1,24380.0,False,True,False,False,True,False,False,False,False,True,False
0.0,29.0,1,20.0,0,34.0,3.0,4.0,1.0,1.0,4.0,0.0,17.0,8.0,1.0,2.0,1,19262.0,False,False,True,False,False,False,False,False,True,False,False
0.0,39.0,1,3.0,0,41.0,1.5,3.0,3.0,1.0,0.0,0.0,20.0,9.0,0.0,7.0,0,22880.0,False,True,False,False,False,False,True,False,False,True,False
1.0,29.0,1,5.0,0,48.0,3.0,1.0,3.0,0.0,7.0,0.0,23.0,6.0,3.0,2.0,0,20382.0,False,False,False,False,False,False,False,True,False,False,False
0.0,30.0,2,23.0,0,42.0,3.0,5.0,1.0,0.0,2.0,0.0,19.0,12.0,4.0,11.0,1,19812.0,False,False,False,False,False,False,False,True,False,False,False
0.0,31.0,0,28.0,1,57.0,3.0,1.0,3.0,1.0,8.0,1.0,18.0,5.0,1.0,3.0,2,20736.0,False,True,True,False,False,False,False,False,True,False,False
1.0,20.0,1,9.0,1,68.0,4.0,4.0,5.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0,17600.0,False,False,False,False,False,False,False,True,False,False,False
0.0,31.0,2,8.0,1,68.0,3.0,1.0,5.0,1.0,2.0,0.0,19.0,9.0,2.0,2.0,1,24637.0,False,True,False,False,True,False,False,False,False,True,False
0.0,25.0,1,9.0,1,55.0,3.0,5.0,3.0,1.0,0.0,1.0,27.0,6.0,0.0,4.0,1,19907.0,False,True,False,False,False,True,False,False,True,False,False
1.0,48.0,0,30.0,0,60.0,3.0,4.0,4.0,0.0,2.0,1.0,18.0,11.0,6.0,10.0,1,27849.0,False,False,False,False,False,False,True,False,False,True,False
1.0,20.0,1,9.0,1,68.0,4.0,4.0,5.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0,17600.0,False,False,False,False,False,False,False,True,False,False,False
0.0,28.0,1,18.0,0,79.0,3.0,2.0,5.0,0.0,1.0,0.0,17.0,10.0,1.0,8.0,1,19558.0,False,False,False,False,False,False,False,False,True,False,False
0.0,30.0,1,28.0,0,59.0,3.0,5.0,2.0,0.0,7.0,0.0,28.0,10.0,6.0,7.0,1,20304.0,False,True,False,False,True,False,False,False,True,False,False
